score_kind,population,split,n,available,missing,mean,min,p05,p25,median,p75,p95,max,unique_values_json,rate_ge_1_00,note
PRODUCTION_SETUP_SCORE,all_authoritative_rows,total,121251,121251,0,0.0003232963027109055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"{""0.0"":121177,""0.2"":6,""0.4"":26,""0.6"":31,""0.8"":10,""1.0"":1}",8.247354660992487e-06,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
PRODUCTION_SETUP_SCORE,all_authoritative_rows,discovery,39425,39425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""0.0"":39425}",0.0,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
PRODUCTION_SETUP_SCORE,all_authoritative_rows,validation,40918,40918,0,5.865389315215798e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.8,"{""0.0"":40914,""0.4"":2,""0.8"":2}",0.0,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
PRODUCTION_SETUP_SCORE,all_authoritative_rows,holdout,40908,40908,0,0.0008995795443434048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"{""0.0"":40838,""0.2"":6,""0.4"":24,""0.6"":31,""0.8"":8,""1.0"":1}",2.4445096313679475e-05,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
PRODUCTION_SETUP_SCORE,all_authoritative_score_stage_rows,total,27317,27317,0,0.0012519676391990336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"{""0.0"":27252,""0.2"":6,""0.4"":21,""0.6"":30,""0.8"":7,""1.0"":1}",3.6607240912252445e-05,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
PRODUCTION_SETUP_SCORE,all_authoritative_score_stage_rows,discovery,8303,8303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""0.0"":8303}",0.0,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
PRODUCTION_SETUP_SCORE,all_authoritative_score_stage_rows,validation,9071,9071,0,0.00026457942894939925,0.0,0.0,0.0,0.0,0.0,0.0,0.8,"{""0.0"":9067,""0.4"":2,""0.8"":2}",0.0,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
PRODUCTION_SETUP_SCORE,all_authoritative_score_stage_rows,holdout,9943,9943,0,0.0031982299104897915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"{""0.0"":9882,""0.2"":6,""0.4"":19,""0.6"":30,""0.8"":5,""1.0"":1}",0.00010057326762546515,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
PRODUCTION_SETUP_SCORE,waves,total,1599,1599,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""0.0"":1599}",0.0,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
PRODUCTION_SETUP_SCORE,waves,discovery,643,643,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""0.0"":643}",0.0,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
PRODUCTION_SETUP_SCORE,waves,validation,541,541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""0.0"":541}",0.0,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
PRODUCTION_SETUP_SCORE,waves,holdout,415,415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""0.0"":415}",0.0,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
PRODUCTION_SETUP_SCORE,matched_controls,total,1599,1599,0,0.0002501563477173233,0.0,0.0,0.0,0.0,0.0,0.0,0.4,"{""0.0"":1598,""0.4"":1}",0.0,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
PRODUCTION_SETUP_SCORE,matched_controls,discovery,643,643,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""0.0"":643}",0.0,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
PRODUCTION_SETUP_SCORE,matched_controls,validation,541,541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""0.0"":541}",0.0,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
PRODUCTION_SETUP_SCORE,matched_controls,holdout,415,415,0,0.000963855421686747,0.0,0.0,0.0,0.0,0.0,0.0,0.4,"{""0.0"":414,""0.4"":1}",0.0,Authoritative lifecycle observation score; production threshold unchanged at 1.00.
RESEARCH_BASE_FREE_COMPONENT_COUNT,all_candidate_first_eligible,total,88695,88695,0,1.2562714921923446,0.0,0.0,1.0,1.0,2.0,3.0,4.0,"{""0"":21399,""1"":34817,""2"":22411,""3"":8486,""4"":1582}",0.7587349906984611,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_FRACTION_OF_4,all_candidate_first_eligible,total,88695,88695,0,0.31406787304808614,0.0,0.0,0.25,0.25,0.5,0.75,1.0,"{""0.0"":21399,""0.25"":34817,""0.5"":22411,""0.75"":8486,""1.0"":1582}",0.01783640565984554,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_COUNT,all_candidate_first_eligible,discovery,9751,9751,0,0.964413906266024,0.0,0.0,0.0,1.0,1.0,3.0,4.0,"{""0"":3373,""1"":4012,""2"":1767,""3"":538,""4"":61}",0.6540867603322736,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_FRACTION_OF_4,all_candidate_first_eligible,discovery,9751,9751,0,0.241103476566506,0.0,0.0,0.0,0.25,0.25,0.75,1.0,"{""0.0"":3373,""0.25"":4012,""0.5"":1767,""0.75"":538,""1.0"":61}",0.006255768639113937,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_COUNT,all_candidate_first_eligible,validation,39667,39667,0,1.3650137393803414,0.0,0.0,1.0,1.0,2.0,3.0,4.0,"{""0"":8550,""1"":14861,""2"":10554,""3"":4631,""4"":1071}",0.7844555928101444,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_FRACTION_OF_4,all_candidate_first_eligible,validation,39667,39667,0,0.34125343484508536,0.0,0.0,0.25,0.25,0.5,0.75,1.0,"{""0.0"":8550,""0.25"":14861,""0.5"":10554,""0.75"":4631,""1.0"":1071}",0.026999773111150326,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_COUNT,all_candidate_first_eligible,holdout,39277,39277,0,1.218906739313084,0.0,0.0,1.0,1.0,2.0,3.0,4.0,"{""0"":9476,""1"":15944,""2"":10090,""3"":3317,""4"":450}",0.7587392112432212,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_FRACTION_OF_4,all_candidate_first_eligible,holdout,39277,39277,0,0.304726684828271,0.0,0.0,0.25,0.25,0.5,0.75,1.0,"{""0.0"":9476,""0.25"":15944,""0.5"":10090,""0.75"":3317,""1.0"":450}",0.011457086844718283,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_COUNT,waves,total,1599,1047,552,0.8118433619866284,0.0,0.0,0.0,1.0,1.0,2.0,4.0,"{""0.0"":439,""1.0"":393,""2.0"":190,""3.0"":23,""4.0"":2}",0.5807067812798472,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_FRACTION_OF_4,waves,total,1599,1047,552,0.2029608404966571,0.0,0.0,0.0,0.25,0.25,0.5,1.0,"{""0.0"":439,""0.25"":393,""0.5"":190,""0.75"":23,""1.0"":2}",0.0019102196752626551,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_COUNT,waves,discovery,643,109,534,0.47706422018348627,0.0,0.0,0.0,0.0,1.0,2.0,2.0,"{""0.0"":67,""1.0"":32,""2.0"":10}",0.3853211009174312,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_FRACTION_OF_4,waves,discovery,643,109,534,0.11926605504587157,0.0,0.0,0.0,0.0,0.25,0.5,0.5,"{""0.0"":67,""0.25"":32,""0.5"":10}",0.0,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_COUNT,waves,validation,541,532,9,0.8402255639097744,0.0,0.0,0.0,1.0,1.0,2.0,4.0,"{""0.0"":222,""1.0"":187,""2.0"":110,""3.0"":12,""4.0"":1}",0.5827067669172933,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_FRACTION_OF_4,waves,validation,541,532,9,0.2100563909774436,0.0,0.0,0.0,0.25,0.25,0.5,1.0,"{""0.0"":222,""0.25"":187,""0.5"":110,""0.75"":12,""1.0"":1}",0.0018796992481203006,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_COUNT,waves,holdout,415,406,9,0.8645320197044335,0.0,0.0,0.0,1.0,1.0,2.0,4.0,"{""0.0"":150,""1.0"":174,""2.0"":70,""3.0"":11,""4.0"":1}",0.6305418719211823,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_FRACTION_OF_4,waves,holdout,415,406,9,0.21613300492610837,0.0,0.0,0.0,0.25,0.25,0.5,1.0,"{""0.0"":150,""0.25"":174,""0.5"":70,""0.75"":11,""1.0"":1}",0.0024630541871921183,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_COUNT,matched_controls,total,1599,1018,581,1.036345776031434,0.0,0.0,0.0,1.0,2.0,3.0,4.0,"{""0.0"":323,""1.0"":418,""2.0"":207,""3.0"":57,""4.0"":13}",0.6827111984282908,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_FRACTION_OF_4,matched_controls,total,1599,1018,581,0.2590864440078585,0.0,0.0,0.0,0.25,0.5,0.75,1.0,"{""0.0"":323,""0.25"":418,""0.5"":207,""0.75"":57,""1.0"":13}",0.012770137524557957,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_COUNT,matched_controls,discovery,643,107,536,0.8411214953271028,0.0,0.0,0.0,1.0,1.0,2.0,3.0,"{""0.0"":41,""1.0"":45,""2.0"":18,""3.0"":3}",0.616822429906542,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_FRACTION_OF_4,matched_controls,discovery,643,107,536,0.2102803738317757,0.0,0.0,0.0,0.25,0.25,0.5,0.75,"{""0.0"":41,""0.25"":45,""0.5"":18,""0.75"":3}",0.0,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_COUNT,matched_controls,validation,541,515,26,1.075728155339806,0.0,0.0,0.0,1.0,2.0,3.0,4.0,"{""0.0"":165,""1.0"":195,""2.0"":114,""3.0"":33,""4.0"":8}",0.6796116504854369,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_FRACTION_OF_4,matched_controls,validation,541,515,26,0.2689320388349515,0.0,0.0,0.0,0.25,0.5,0.75,1.0,"{""0.0"":165,""0.25"":195,""0.5"":114,""0.75"":33,""1.0"":8}",0.015533980582524271,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_COUNT,matched_controls,holdout,415,396,19,1.0378787878787878,0.0,0.0,0.0,1.0,2.0,3.0,4.0,"{""0.0"":117,""1.0"":178,""2.0"":75,""3.0"":21,""4.0"":5}",0.7045454545454546,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
RESEARCH_BASE_FREE_COMPONENT_FRACTION_OF_4,matched_controls,holdout,415,396,19,0.25946969696969696,0.0,0.0,0.0,0.25,0.5,0.75,1.0,"{""0.0"":117,""0.25"":178,""0.5"":75,""0.75"":21,""1.0"":5}",0.012626262626262626,Research-only count/fraction of four base-free-observable predicates; not the five-component production score.
