scope,strategy,gap,mcb_mode,period,target,grade,mechanic,priority,max_single_security_weight,observed_checkpoint_max_security_weight,max_strategy_exposure,max_family_weight,daily_close_max_security_weight,daily_close_max_family_weight,daily_close_max_strategy_weight,concentration_observation_basis,top_5_symbols_pnl,top_5_event_dates_pnl,security_days_gt25,security_fraction_gt25,security_days_gt50,security_fraction_gt50,security_days_gt75,security_fraction_gt75,security_days_gt90,security_fraction_gt90,demand_days_gt50,demand_fraction_gt50,demand_days_gt75,demand_fraction_gt75,demand_days_gt90,demand_fraction_gt90
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,NATIVE,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.1069989791581417,0.1069989791581417,0.3680773485231114,0.5575188298697756,0.1069989791581417,0.5449722146144262,0.3610210117371514,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,"{""159928.SZ"": 31447.8678968802, ""159949.SZ"": 65886.66960553598, ""510180.SH"": 30822.88494648428, ""512710.SH"": 31263.259196624043, ""512980.SH"": 30034.37510769612}","{""2019-02-19"": 147828.44241048986, ""2019-02-26"": 88666.59987195712, ""2020-06-18"": 72854.38446192525, ""2020-06-22"": 101072.77817217798, ""2020-12-22"": 76368.58557830802}",0,0.0,0,0.0,0,0.0,0,0.0,3,0.0030832476875642,0,0.0,0,0.0
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.2936893203883486,0.2936893203883486,0.2936893203883487,0.2936893203883487,0.2936893203883486,0.2936893203883487,0.2936893203883487,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,"{""000586.SZ"": 190680.77015559195, ""300691.SZ"": 143014.0050031265, ""601633.SH"": 142578.74934047475, ""603333.SH"": 171382.71452856308, ""603348.SH"": 175719.79963672644}","{""2019-04-19"": 184747.6493643082, ""2020-02-11"": 164198.95768614818, ""2020-04-21"": 147128.93759323665, ""2021-10-12"": 183187.86327451048, ""2021-10-27"": 176508.46017943716}",24,0.0246659815005138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.5214184842303461,0.5214184842303461,0.5214184842303461,0.5214184842303461,0.5214184842303461,0.5214184842303461,0.5214184842303461,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,"{""000586.SZ"": 437486.72782229306, ""300691.SZ"": 343818.41856985656, ""601633.SH"": 352593.8959087433, ""603333.SH"": 484335.11010500306, ""603348.SH"": 287751.72121994605}","{""2019-04-19"": 424096.19313293457, ""2020-02-11"": 378659.01513068075, ""2021-08-10"": 383960.55351714033, ""2021-10-12"": 501725.38006622903, ""2021-10-27"": 496414.71527234087}",121,0.1243576567317574,19,0.0195272353545734,0,0.0,0,0.0,94,0.0966084275436793,0,0.0,0,0.0
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.7657270143636213,0.7657270143636213,0.7657270143636213,0.7657270143636213,0.7657270143636213,0.7657270143636213,0.7657270143636213,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,"{""300558.SZ"": 547661.2042833234, ""300691.SZ"": 597031.4168012217, ""601633.SH"": 681339.6456193454, ""603333.SH"": 1064296.5967732365, ""603348.SH"": 684368.7695693469}","{""2020-02-11"": 629108.1608611207, ""2021-03-11"": 681339.6456193454, ""2021-08-10"": 786181.1334278964, ""2021-10-12"": 1068320.3262976762, ""2021-10-27"": 1084799.8945580826}",252,0.2589928057553957,67,0.0688591983556012,16,0.0164439876670092,0,0.0,531,0.5457348406988695,73,0.0750256937307297,0,0.0
COMBINED,COMBINED,IFCGR,confirmation_tag,2018_2021,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.9999999999999996,0.9999999999999996,1.0000000000000002,1.0000000000000002,0.9999999999999996,1.0000000000000002,1.0000000000000002,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,"{""300558.SZ"": 954985.0512662728, ""600753.SH"": 1052523.9139684115, ""601633.SH"": 1203488.7929141258, ""603333.SH"": 2116606.796738877, ""603348.SH"": 1347427.112590347}","{""2021-03-11"": 1203488.7929141258, ""2021-07-30"": 911185.2076405548, ""2021-08-10"": 1459415.784413168, ""2021-10-12"": 2061221.4604972415, ""2021-10-27"": 2146905.086275198}",309,0.3175745118191161,123,0.1264131551901336,65,0.066803699897225,47,0.0483042137718396,634,0.6515930113052415,509,0.5231243576567317,388,0.3987667009249743
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,NATIVE,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.0781614324701892,0.0781614324701892,0.4189872472328405,0.6017317130393985,0.0781106288793511,0.5944095877139248,0.4169539662163198,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,"{""159865.SZ"": 17753.273803520045, ""300123.SZ"": 11456.976128748887, ""301366.SZ"": 10290.114050761564, ""512760.SH"": 31161.548632400052, ""512980.SH"": 19012.635857743975}","{""2022-05-06"": 66630.20815686672, ""2022-05-11"": 43931.97274157437, ""2023-01-19"": 54431.49174953475, ""2023-01-20"": 43308.17692805706, ""2023-07-26"": 58770.406548400686}",0,0.0,0,0.0,0,0.0,0,0.0,13,0.0268595041322314,0,0.0,0,0.0
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G25,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.2842402826855123,0.2842402826855123,0.2842402826855123,0.2842402826855123,0.2750178954903364,0.2750178954903364,0.2750178954903364,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,"{""002800.SZ"": 246385.20992846292, ""300179.SZ"": 50581.76936332509, ""600916.SH"": 108511.7275431858, ""601127.SH"": 75392.53697566228, ""603707.SH"": 177039.31349654956}","{""2022-03-25"": 108511.7275431858, ""2022-07-21"": 166979.8539054314, ""2022-08-15"": 246385.20992846292, ""2023-06-28"": 177039.31349654956, ""2023-07-26"": 95525.75742711869}",26,0.0537190082644628,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G50,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.5436604487699375,0.5436604487699375,0.5436604487699375,0.5436604487699375,0.532280410085896,0.532280410085896,0.532280410085896,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,"{""002800.SZ"": 508228.7029207043, ""600916.SH"": 215413.58027502068, ""601127.SH"": 174721.44267692592, ""603707.SH"": 393952.0916791076, ""603895.SH"": 109931.39056091213}","{""2022-03-25"": 215413.58027502068, ""2022-07-21"": 344020.89505393326, ""2022-08-15"": 508228.7029207043, ""2023-06-28"": 393952.0916791076, ""2023-07-26"": 221261.83021394679}",85,0.1756198347107438,24,0.0495867768595041,0,0.0,0,0.0,73,0.1508264462809917,0,0.0,0,0.0
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G75,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.7813754694987685,0.7813754694987685,0.7813754694987685,0.7813754694987685,0.7734532277546627,0.7734532277546627,0.7734532277546627,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,"{""002800.SZ"": 772190.4932106268, ""600916.SH"": 319541.98047417286, ""601127.SH"": 297233.8912278649, ""603707.SH"": 643962.3015195668, ""603895.SH"": 186933.18796765408}","{""2022-03-25"": 319541.98047417286, ""2022-07-21"": 453602.7895903701, ""2022-08-15"": 772190.4932106268, ""2023-06-28"": 643962.3015195668, ""2023-07-26"": 372942.38576028857}",122,0.2520661157024793,59,0.1219008264462809,20,0.0413223140495867,0,0.0,325,0.6714876033057852,63,0.1301652892561983,0,0.0
COMBINED,COMBINED,IFCGR,confirmation_tag,2022_2023,G100,EXECUTION_AWARE_SCALING,FULL_BOOK_NORMALIZATION,,0.9999999999999998,0.9999999999999998,1.0,1.0,0.9999999999999998,1.0,1.0,ALL_RECORDED_COMPLETED_TIMESTAMPS; THRESHOLD_DAY_COUNTS_ARE_DAILY_CLOSE,"{""002800.SZ"": 1058816.8381965458, ""600916.SH"": 429800.52196779416, ""601127.SH"": 456825.87286278326, ""603707.SH"": 951636.0570863732, ""603895.SH"": 286940.9695219078}","{""2022-03-25"": 429800.52196779416, ""2022-07-21"": 569553.6333815595, ""2022-08-15"": 1058816.8381965458, ""2023-06-28"": 951636.0570863732, ""2023-07-26"": 566001.5473503375}",135,0.2789256198347107,88,0.1818181818181818,57,0.1177685950413223,53,0.1095041322314049,339,0.7004132231404959,319,0.6590909090909091,274,0.5661157024793388
