trade_date,market_view,denominator,available_at,hard_valid,vwap_defense_recovery__median__aligned_mean,vwap_defense_recovery__median__aligned_median,vwap_defense_recovery__median__aligned_geometric_mean,vwap_defense_recovery__p40__aligned_mean,vwap_defense_recovery__p60__aligned_mean,vwap_defense_recovery__relative_to_all,vwap_defense_recovery__relative_view_rank_pct,open_close_log_return__median__pit_3y_pct,downside_realized_volatility__median__pit_3y_pct,minute_volume_concentration__median__pit_3y_pct,open_close_log_return__relative_view_rank_pct,downside_realized_volatility__relative_view_rank_pct,minute_volume_concentration__relative_view_rank_pct,open_close_log_return__median__pit_3y_pct__relative_to_all,downside_realized_volatility__median__pit_3y_pct__relative_to_all,minute_volume_concentration__median__pit_3y_pct__relative_to_all,future_trade_date_h1,response_available_at_h1,future_trade_date_h3,response_available_at_h3,future_trade_date_h5,response_available_at_h5,future_h1__vwap_defense_recovery__median__aligned_mean,future_h1__vwap_defense_recovery__median__aligned_median,future_h1__vwap_defense_recovery__median__aligned_geometric_mean,future_h1__vwap_defense_recovery__p40__aligned_mean,future_h1__vwap_defense_recovery__p60__aligned_mean,future_h1__vwap_defense_recovery__relative_to_all,future_h1__vwap_defense_recovery__relative_view_rank_pct,future_h3__vwap_defense_recovery__median__aligned_mean,future_h3__vwap_defense_recovery__median__aligned_median,future_h3__vwap_defense_recovery__median__aligned_geometric_mean,future_h3__vwap_defense_recovery__p40__aligned_mean,future_h3__vwap_defense_recovery__p60__aligned_mean,future_h3__vwap_defense_recovery__relative_to_all,future_h3__vwap_defense_recovery__relative_view_rank_pct,future_h5__vwap_defense_recovery__median__aligned_mean,future_h5__vwap_defense_recovery__median__aligned_median,future_h5__vwap_defense_recovery__median__aligned_geometric_mean,future_h5__vwap_defense_recovery__p40__aligned_mean,future_h5__vwap_defense_recovery__p60__aligned_mean,future_h5__vwap_defense_recovery__relative_to_all,future_h5__vwap_defense_recovery__relative_view_rank_pct
2020-02-03,ALL_A,ALL_STATUS,2020-02-03T15:30:00,True,0.250496031746,0.00198412698413,0,0.350694444444,0.250496031746,0,0.375,0.508928571429,0.00198412698413,1,0.5,0.625,0.625,0,0,0,2020-02-04,2020-02-04T15:30:00+08:00,2020-02-06,2020-02-06T15:30:00+08:00,2020-02-10,2020-02-10T15:30:00+08:00,0.826485148515,0.925247524752,0.791074518746,0.847772277228,0.796287128713,0,0.75,0.472879684418,0.483234714004,0.405479472025,0.478550295858,0.47090729783,0,0.5,0.677799607073,0.733300589391,0.664045082959,0.728143418468,0.673379174853,0,0.75
2020-02-03,ALL_A,NON_ST,2020-02-03T15:30:00,True,0.250496031746,0.00198412698413,0,0.334077380952,0.250496031746,0,0.375,0.510912698413,0.00198412698413,1,0.5,0.625,0.625,0,0,0,2020-02-04,2020-02-04T15:30:00+08:00,2020-02-06,2020-02-06T15:30:00+08:00,2020-02-10,2020-02-10T15:30:00+08:00,0.827227722772,0.926732673267,0.791705770643,0.847277227723,0.8,0,0.75,0.469181459566,0.477810650888,0.402914693643,0.484467455621,0.467948717949,0,0.5,0.675589390963,0.732809430255,0.662186495424,0.726915520629,0.674115913556,0,0.75
2020-02-03,CHINEXT_BOARD,ALL_STATUS,2020-02-03T15:30:00,True,0.279761904762,0.0595238095238,0.0260420076851,0.499255952381,0.250496031746,0.0292658730159,1,0.513888888889,0.00198412698413,1,1,0.625,0.625,0.00496031746,0,0,2020-02-04,2020-02-04T15:30:00+08:00,2020-02-06,2020-02-06T15:30:00+08:00,2020-02-10,2020-02-10T15:30:00+08:00,0.812376237624,0.935643564356,0.759783324573,0.82599009901,0.799257425743,-0.0141089108911,0.5,0.521449704142,0.592209072978,0.418349709466,0.560157790927,0.52342209073,0.0485700197239,1,0.610756385069,0.611493123772,0.606489406931,0.661836935167,0.548379174853,-0.0670432220039,0.25
2020-02-03,CHINEXT_BOARD,NON_ST,2020-02-03T15:30:00,True,0.279761904762,0.0595238095238,0.0260420076851,0.499255952381,0.250496031746,0.0292658730159,1,0.513888888889,0.00198412698413,1,1,0.625,0.625,0.002976190476,0,0,2020-02-04,2020-02-04T15:30:00+08:00,2020-02-06,2020-02-06T15:30:00+08:00,2020-02-10,2020-02-10T15:30:00+08:00,0.812376237624,0.935643564356,0.759783324573,0.82599009901,0.799257425743,-0.0148514851485,0.5,0.521449704142,0.592209072978,0.418349709466,0.560157790927,0.52342209073,0.0522682445759,1,0.610756385069,0.611493123772,0.606489406931,0.661836935167,0.548379174853,-0.0648330058939,0.25
2020-02-03,SH_A,ALL_STATUS,2020-02-03T15:30:00,True,0.250496031746,0.00198412698413,0,0.271825396825,0.250496031746,0,0.375,0.498015873016,0.00198412698413,1,0.25,0.625,0.625,-0.010912698413,0,0,2020-02-04,2020-02-04T15:30:00+08:00,2020-02-06,2020-02-06T15:30:00+08:00,2020-02-10,2020-02-10T15:30:00+08:00,0.803465346535,0.90297029703,0.759996661714,0.822772277228,0.777722772277,-0.0230198019802,0.25,0.432445759369,0.41124260355,0.36593599853,0.444280078895,0.449704142012,-0.0404339250493,0.25,0.700147347741,0.775049115914,0.675238222804,0.725933202358,0.680992141454,0.022347740668,1
2020-02-03,SH_A,NON_ST,2020-02-03T15:30:00,True,0.250496031746,0.00198412698413,0,0.267361111111,0.250744047619,0,0.375,0.5,0.00198412698413,1,0.25,0.625,0.625,-0.010912698413,0,0,2020-02-04,2020-02-04T15:30:00+08:00,2020-02-06,2020-02-06T15:30:00+08:00,2020-02-10,2020-02-10T15:30:00+08:00,0.802722772277,0.905445544554,0.757379267222,0.822772277228,0.781435643564,-0.024504950495,0.25,0.435650887574,0.417652859961,0.368772782636,0.442554240631,0.420857988166,-0.0335305719921,0.25,0.694990176817,0.769155206287,0.669265716426,0.724950884086,0.678781925344,0.0194007858546,1
2020-02-03,SZ_A,ALL_STATUS,2020-02-03T15:30:00,True,0.257688492063,0.015376984127,0.0183359518728,0.484375,0.250496031746,0.00719246031746,0.75,0.509920634921,0.00198412698413,1,0.75,0.625,0.625,0.000992063492,0,0,2020-02-04,2020-02-04T15:30:00+08:00,2020-02-06,2020-02-06T15:30:00+08:00,2020-02-10,2020-02-10T15:30:00+08:00,0.839108910891,0.934653465347,0.808463942113,0.861881188119,0.814851485149,0.0126237623762,1,0.490384615385,0.50641025641,0.425853210154,0.505424063116,0.497534516765,0.0175049309665,0.75,0.668222003929,0.694499017682,0.657877680776,0.736493123772,0.667730844794,-0.00957760314342,0.5
2020-02-03,SZ_A,NON_ST,2020-02-03T15:30:00,True,0.25496031746,0.00992063492063,0.016275040845,0.467509920635,0.250496031746,0.00446428571429,0.75,0.511904761905,0.00198412698413,1,0.75,0.625,0.625,0.000992063492,0,0,2020-02-04,2020-02-04T15:30:00+08:00,2020-02-06,2020-02-06T15:30:00+08:00,2020-02-10,2020-02-10T15:30:00+08:00,0.839603960396,0.935148514851,0.80908847715,0.862376237624,0.815346534653,0.0123762376238,1,0.492850098619,0.51134122288,0.427944125762,0.501232741617,0.495562130178,0.0236686390533,0.75,0.667976424361,0.697445972495,0.658052573299,0.728388998035,0.666502946955,-0.00761296660118,0.5
2020-02-04,ALL_A,ALL_STATUS,2020-02-04T15:30:00,True,0.826485148515,0.925247524752,0.791074518746,0.847772277228,0.796287128713,0,0.75,1,0.976237623762,0.192079207921,0.75,0.625,0.5,0,0,0,2020-02-05,2020-02-05T15:30:00+08:00,2020-02-07,2020-02-07T15:30:00+08:00,2020-02-11,2020-02-11T15:30:00+08:00,0.580039525692,0.58942687747,0.52944608138,0.658102766798,0.566205533597,0,0.75,0.395669291339,0.333661417323,0.295014059273,0.403297244094,0.418061023622,0,0.25,0.396568627451,0.39068627451,0.323722006992,0.450735294118,0.426715686275,0,0.25
2020-02-04,ALL_A,NON_ST,2020-02-04T15:30:00,True,0.827227722772,0.926732673267,0.791705770643,0.847277227723,0.8,0,0.75,1,0.976237623762,0.192079207921,0.75,0.625,0.5,0,0,0,2020-02-05,2020-02-05T15:30:00+08:00,2020-02-07,2020-02-07T15:30:00+08:00,2020-02-11,2020-02-11T15:30:00+08:00,0.577075098814,0.578063241107,0.524401664557,0.661808300395,0.566946640316,0,0.75,0.395423228346,0.334153543307,0.294941159514,0.404035433071,0.380413385827,0,0.25,0.391421568627,0.380392156863,0.320998656329,0.442156862745,0.419362745098,0,0.5
