trade_date,family,nav,cash,positions,industries,industry_hhi
2018-08-17,industry_diffusion_20,9051169.194,-3.783497959e-10,40,10,0.2456199217
2018-08-20,industry_diffusion_20,9171875.106,-3.783497959e-10,40,10,0.2493481997
2018-08-21,industry_diffusion_20,9218704.237,2.910383046e-11,40,6,0.3565233125
2018-08-22,industry_diffusion_20,9123116.161,2.910383046e-11,40,6,0.3592542346
2018-08-23,industry_diffusion_20,9121600.495,2.910383046e-11,40,6,0.3561361955
2018-08-24,industry_diffusion_20,9101867.763,2.910383046e-11,40,6,0.3546253118
2018-08-27,industry_diffusion_20,9233023.054,2.910383046e-11,40,6,0.3536770238
2018-08-28,industry_diffusion_20,9214154.468,147058.1446,40,5,0.3575246626
2018-08-29,industry_diffusion_20,9139237.255,147058.1446,40,5,0.3579328536
2018-08-30,industry_diffusion_20,8863603.13,147058.1446,40,5,0.3577599905
2018-08-31,industry_diffusion_20,8826095.827,147058.1446,40,5,0.3582265667
2018-09-03,industry_diffusion_20,8801342.165,147058.1446,40,5,0.3589287623
2018-09-04,industry_diffusion_20,8865139.142,165746.5383,40,7,0.2441092564
2018-09-05,industry_diffusion_20,8660090.273,165746.5383,40,7,0.2422778014
2018-09-06,industry_diffusion_20,8624273.629,165746.5383,40,7,0.2417827879
2018-09-07,industry_diffusion_20,8679755.741,165746.5383,40,7,0.2406415453
2018-09-10,industry_diffusion_20,8600240.308,165746.5383,40,7,0.2425058849
2018-09-11,industry_diffusion_20,8544023.526,106561.9733,40,7,0.2603726413
2018-09-12,industry_diffusion_20,8534019.158,106561.9733,40,7,0.260078218
2018-09-13,industry_diffusion_20,8633031.97,106561.9733,40,7,0.2595947993
2018-09-14,industry_diffusion_20,8569066.498,106561.9733,40,7,0.2617726755
2018-09-17,industry_diffusion_20,8484179.006,106561.9733,40,7,0.2612657266
2018-09-18,industry_diffusion_20,8618128.087,32418.25261,40,7,0.2655190407
2018-09-19,industry_diffusion_20,8858083.31,32418.25261,40,7,0.2693265057
2018-09-20,industry_diffusion_20,8796272.803,32418.25261,40,7,0.2706265098
2018-09-21,industry_diffusion_20,8856849.413,32418.25261,40,7,0.2718440312
2018-09-25,industry_diffusion_20,8713062.519,32418.25261,40,7,0.2672649714
2018-09-26,industry_diffusion_20,8741241.897,1.455191523e-10,39,6,0.2795962907
2018-09-27,industry_diffusion_20,8569646.993,1.455191523e-10,39,6,0.2812500695
2018-09-28,industry_diffusion_20,8645140.961,1.455191523e-10,39,6,0.2814615179
2018-10-08,industry_diffusion_20,8435119.435,1.455191523e-10,39,6,0.2790865181
2018-10-09,industry_diffusion_20,8503782.039,1.455191523e-10,39,6,0.2777852747
2018-10-10,industry_diffusion_20,8568076.675,-2.910383046e-10,39,8,0.1857854539
2018-10-11,industry_diffusion_20,8079275.762,-2.910383046e-10,39,8,0.1901504353
2018-10-12,industry_diffusion_20,7908315.366,-2.910383046e-10,39,8,0.1864204556
2018-10-15,industry_diffusion_20,7751276.612,-2.910383046e-10,39,8,0.1863808183
2018-10-16,industry_diffusion_20,7752242.041,-2.910383046e-10,39,8,0.190172183
2018-10-17,industry_diffusion_20,7657151.612,3361.578619,39,9,0.1596299241
2018-10-18,industry_diffusion_20,7165962.244,3361.578619,39,9,0.1588329795
2018-10-19,industry_diffusion_20,7214129.558,3361.578619,39,9,0.1567859807
2018-10-22,industry_diffusion_20,7602558.34,3361.578619,39,9,0.1566424539
2018-10-23,industry_diffusion_20,7543510.889,3361.578619,39,9,0.1560589395
2018-10-24,industry_diffusion_20,7566883.077,69153.46885,39,10,0.1136183273
2018-10-25,industry_diffusion_20,7600635.455,69153.46885,39,10,0.1142757604
2018-10-26,industry_diffusion_20,7597476.391,69153.46885,39,10,0.1137205186
2018-10-29,industry_diffusion_20,7485881.189,69153.46885,39,10,0.1135376867
2018-10-30,industry_diffusion_20,7566284.106,69153.46885,39,10,0.1138126866
2018-10-31,industry_diffusion_20,7662526.708,-1.746229827e-10,40,9,0.1428599983
2018-11-01,industry_diffusion_20,7677481.143,-1.746229827e-10,40,9,0.1430036634
2018-11-02,industry_diffusion_20,7892250.061,-1.746229827e-10,40,9,0.1432177437
2018-11-05,industry_diffusion_20,7954936.149,-1.746229827e-10,40,9,0.1429270498
2018-11-06,industry_diffusion_20,7896789.825,-1.746229827e-10,40,9,0.1422087379
2018-11-07,industry_diffusion_20,7814175.071,1.746229827e-10,41,7,0.2484741149
2018-11-08,industry_diffusion_20,7756334.395,195584.7699,40,6,0.2603621353
2018-11-09,industry_diffusion_20,7680458.898,195584.7699,40,6,0.2627148095
2018-11-12,industry_diffusion_20,7839487.119,195584.7699,40,6,0.2625268174
2018-11-13,industry_diffusion_20,8017910.524,195584.7699,40,6,0.265076912
2018-11-14,industry_diffusion_20,7913196.038,309756.0606,40,11,0.2658463795
2018-11-15,industry_diffusion_20,8113719.921,309756.0606,40,11,0.2679109203
2018-11-16,industry_diffusion_20,8315303.638,309756.0606,40,11,0.2715168057
2018-11-19,industry_diffusion_20,8489728.774,309756.0606,40,11,0.2781342335
2018-11-20,industry_diffusion_20,8143707.465,309756.0606,40,11,0.2744062315
2018-11-21,industry_diffusion_20,8192181.991,273535.9843,40,12,0.271320937
2018-11-22,industry_diffusion_20,8119236.754,273535.9843,40,12,0.269609406
2018-11-23,industry_diffusion_20,7795621.074,273535.9843,40,12,0.2703923548
2018-11-26,industry_diffusion_20,7778414.902,273535.9843,40,12,0.2717612515
2018-11-27,industry_diffusion_20,7819275.016,273535.9843,40,12,0.2702458216
2018-11-28,industry_diffusion_20,7924123.871,254850.4244,40,19,0.09640104601
2018-11-29,industry_diffusion_20,7702656.196,254850.4244,40,19,0.09529115882
2018-11-30,industry_diffusion_20,7792535.124,254850.4244,40,19,0.09585345965
2018-12-03,industry_diffusion_20,8046465.263,254850.4244,40,19,0.09536843472
2018-12-04,industry_diffusion_20,8103981.207,254850.4244,40,19,0.09573214703
2018-12-05,industry_diffusion_20,8057349.873,5155.958865,40,20,0.06155906003
2018-12-06,industry_diffusion_20,7894000.498,5155.958865,40,20,0.06164486723
2018-12-07,industry_diffusion_20,7930770.567,5155.958865,40,20,0.06174766983
2018-12-10,industry_diffusion_20,7810295.815,5155.958865,40,20,0.06166577911
2018-12-11,industry_diffusion_20,7877687.78,5155.958865,40,20,0.06157509308
2018-12-12,industry_diffusion_20,7851575.05,-3.783497959e-10,40,20,0.07346583789
2018-12-13,industry_diffusion_20,7983740.454,-3.783497959e-10,40,20,0.07416618193
2018-12-14,industry_diffusion_20,7777981.728,-3.783497959e-10,40,20,0.07441540854
2018-12-17,industry_diffusion_20,7765489.562,-3.783497959e-10,40,20,0.07458773351
2018-12-18,industry_diffusion_20,7697967.207,-3.783497959e-10,40,20,0.07445010714
2018-12-19,industry_diffusion_20,7573759.948,-3.783497959e-10,40,12,0.1911283157
2018-12-20,industry_diffusion_20,7543534.98,-3.783497959e-10,40,12,0.1899996862
2018-12-21,industry_diffusion_20,7463437.178,-3.783497959e-10,40,12,0.1892256442
2018-12-24,industry_diffusion_20,7532666.785,-3.783497959e-10,40,12,0.1890154829
2018-12-25,industry_diffusion_20,7452018.456,-3.783497959e-10,40,12,0.1899949259
2018-12-26,industry_diffusion_20,7383348.676,51572.93976,40,11,0.1757991375
2018-12-27,industry_diffusion_20,7256758.625,51572.93976,40,11,0.1772529796
2018-12-28,industry_diffusion_20,7295759.955,51572.93976,40,11,0.1781176208
2019-01-02,industry_diffusion_20,7312028.394,51572.93976,40,11,0.1771842561
2019-01-03,industry_diffusion_20,7250009.128,51572.93976,40,11,0.1751220331
2019-01-04,industry_diffusion_20,7412375.022,61380.45232,40,8,0.1705413918
2019-01-07,industry_diffusion_20,7556005.021,61380.45232,40,8,0.1709033641
2019-01-08,industry_diffusion_20,7574366.248,61380.45232,40,8,0.1715099316
2019-01-09,industry_diffusion_20,7577419.578,61380.45232,40,8,0.1722946226
2019-01-10,industry_diffusion_20,7580965.847,61380.45232,40,8,0.1726053078
2019-01-11,industry_diffusion_20,7625966.283,7505.565259,40,9,0.1630558956
2019-01-14,industry_diffusion_20,7620431.61,7505.565259,40,9,0.1629791031
2019-01-15,industry_diffusion_20,7832217.53,7505.565259,40,9,0.1653682293
2019-01-16,industry_diffusion_20,7764701.508,7505.565259,40,9,0.1653589275
2019-01-17,industry_diffusion_20,7672866.462,7505.565259,40,9,0.1652779547
2019-01-18,industry_diffusion_20,7709266.773,22252.13045,40,9,0.1888732232
2019-01-21,industry_diffusion_20,7749328.491,22252.13045,40,9,0.1874045966
2019-01-22,industry_diffusion_20,7728194.178,22252.13045,40,9,0.1897796735
2019-01-23,industry_diffusion_20,7793457.15,22252.13045,40,9,0.1922058251
2019-01-24,industry_diffusion_20,7846269.648,22252.13045,40,9,0.1938923741
2019-01-25,industry_diffusion_20,7794000.648,47355.71523,40,8,0.1954751833
2019-01-28,industry_diffusion_20,7847024.031,47355.71523,40,8,0.1981055593
2019-01-29,industry_diffusion_20,7743807.106,47355.71523,40,8,0.1994551221
2019-01-30,industry_diffusion_20,7661877.795,47355.71523,40,8,0.1970540454
2019-01-31,industry_diffusion_20,7625676.544,47355.71523,40,8,0.1989299881
2019-02-01,industry_diffusion_20,7749822.25,-1.746229827e-10,40,10,0.151778669
2019-02-11,industry_diffusion_20,8071736.081,-1.746229827e-10,40,10,0.1544179382
2019-02-12,industry_diffusion_20,8151353.305,-1.746229827e-10,40,10,0.1544204338
2019-02-13,industry_diffusion_20,8262195.9,-1.746229827e-10,40,10,0.1530790232
2019-02-14,industry_diffusion_20,8315723.424,-1.746229827e-10,40,10,0.1533488989
2019-02-15,industry_diffusion_20,8367969.941,2.037268132e-10,40,12,0.1655620319
2019-02-18,industry_diffusion_20,8739990.313,2.037268132e-10,40,12,0.1673887615
2019-02-19,industry_diffusion_20,8800975.596,2.037268132e-10,40,12,0.1663404257
2019-02-20,industry_diffusion_20,8945976.086,2.037268132e-10,40,12,0.1722764008
2019-02-21,industry_diffusion_20,9028895.341,2.037268132e-10,40,12,0.1761708978
2019-02-22,industry_diffusion_20,9243480.928,496536.5179,40,15,0.1036069012
2019-02-25,industry_diffusion_20,9752716.713,496536.5179,40,15,0.1041908486
2019-02-26,industry_diffusion_20,9668088.784,496536.5179,40,15,0.1032592815
2019-02-27,industry_diffusion_20,9660131.073,496536.5179,40,15,0.1032527236
2019-02-28,industry_diffusion_20,9729015.411,496536.5179,40,15,0.1018614262
2019-03-01,industry_diffusion_20,9882200.234,491341.9258,40,16,0.09809311086
2019-03-04,industry_diffusion_20,10041379.27,491341.9258,40,16,0.09837633626
2019-03-05,industry_diffusion_20,10352733.75,491341.9258,40,16,0.09868217249
2019-03-06,industry_diffusion_20,10533813.88,491341.9258,40,16,0.09893417408
2019-03-07,industry_diffusion_20,10582457.81,491341.9258,40,16,0.09925759572
2019-03-08,industry_diffusion_20,9976499.827,136337.7485,40,16,0.1041118858
2019-03-11,industry_diffusion_20,10268505.72,136337.7485,40,16,0.1037319401
2019-03-12,industry_diffusion_20,10387471.94,136337.7485,40,16,0.1041269179
2019-03-13,industry_diffusion_20,10190565.29,136337.7485,40,16,0.1045560861
2019-03-14,industry_diffusion_20,9936709.76,136337.7485,40,16,0.1037950118
2019-03-15,industry_diffusion_20,10269553.88,-2.619344741e-10,40,20,0.09041249175
2019-03-18,industry_diffusion_20,10584456.45,-2.619344741e-10,40,20,0.09077213454
2019-03-19,industry_diffusion_20,10629914.83,-2.619344741e-10,40,20,0.08945015218
2019-03-20,industry_diffusion_20,10670101.09,-2.619344741e-10,40,20,0.08985168357
2019-03-21,industry_diffusion_20,10926840.34,-2.619344741e-10,40,20,0.09007305675
2019-03-22,industry_diffusion_20,11020657.68,40316.09454,40,16,0.1341722977
2019-03-25,industry_diffusion_20,10865248.84,40316.09454,40,16,0.1352632238
2019-03-26,industry_diffusion_20,10502306.53,40316.09454,40,16,0.1355734824
2019-03-27,industry_diffusion_20,10518970.28,40316.09454,40,16,0.1358934549
2019-03-28,industry_diffusion_20,10419214.25,40316.09454,40,16,0.1384545614
2019-03-29,industry_diffusion_20,10732918.7,113761.1242,40,20,0.08762616395
2019-04-01,industry_diffusion_20,11081077.43,113761.1242,40,20,0.0874719172
2019-04-02,industry_diffusion_20,11073723.25,113761.1242,40,20,0.08729261707
2019-04-03,industry_diffusion_20,11225367.33,113761.1242,40,20,0.08829411026
2019-04-04,industry_diffusion_20,11226192.82,113761.1242,40,20,0.0874969318
2019-04-08,industry_diffusion_20,11199378.44,148450.4201,40,20,0.06419678393
2019-04-09,industry_diffusion_20,11229676.49,148450.4201,40,20,0.06446707486
2019-04-10,industry_diffusion_20,11259460.7,148450.4201,40,20,0.06466758223
2019-04-11,industry_diffusion_20,11091345.99,148450.4201,40,20,0.06485582991
2019-04-12,industry_diffusion_20,10984692.54,148450.4201,40,20,0.06484534206
2019-04-15,industry_diffusion_20,10861241.47,1.164153218e-10,40,17,0.07257033241
2019-04-16,industry_diffusion_20,11056238.6,1.164153218e-10,40,17,0.07229697935
2019-04-17,industry_diffusion_20,11081223.93,1.164153218e-10,40,17,0.07230781798
2019-04-18,industry_diffusion_20,11006944.19,1.164153218e-10,40,17,0.07236182119
2019-04-19,industry_diffusion_20,11146042.19,1.164153218e-10,40,17,0.07236839641
2019-04-22,industry_diffusion_20,10963504.29,-1.105945557e-09,40,20,0.06435628343
2019-04-23,industry_diffusion_20,10754512.74,-1.105945557e-09,40,20,0.06444402059
2019-04-24,industry_diffusion_20,10779461.76,-1.105945557e-09,40,20,0.06424363228
2019-04-25,industry_diffusion_20,10289600.91,-1.105945557e-09,40,20,0.06452073379
2019-04-26,industry_diffusion_20,10186902.34,-1.105945557e-09,40,20,0.0645624285
2019-04-29,industry_diffusion_20,9888757.206,30903.85848,40,19,0.06656774229
2019-04-30,industry_diffusion_20,10010453.77,30903.85848,40,19,0.06634191045
2019-05-06,industry_diffusion_20,9271669.01,30903.85848,40,19,0.06584421401
2019-05-07,industry_diffusion_20,9545842.919,30903.85848,40,19,0.06557242563
2019-05-08,industry_diffusion_20,9478830.914,30903.85848,40,19,0.065786561
2019-05-09,industry_diffusion_20,9363659.109,2.910383046e-11,41,18,0.07719150877
2019-05-10,industry_diffusion_20,9678702.875,221115.0501,40,17,0.0801757988
2019-05-13,industry_diffusion_20,9716844.139,221115.0501,40,17,0.07976962782
2019-05-14,industry_diffusion_20,9584911.349,221115.0501,40,17,0.08011350613
2019-05-15,industry_diffusion_20,9867104.193,221115.0501,40,17,0.07969369097
2019-05-16,industry_diffusion_20,9918187.478,-1.746229827e-10,41,14,0.116164089
2019-05-17,industry_diffusion_20,9701272.528,-1.746229827e-10,41,14,0.1159107218
2019-05-20,industry_diffusion_20,9524689.721,-1.746229827e-10,41,14,0.1147998963
2019-05-21,industry_diffusion_20,9783996.356,-1.746229827e-10,41,14,0.1143072737
2019-05-22,industry_diffusion_20,9683237.273,272836.8045,40,14,0.1183068247
2019-05-23,industry_diffusion_20,9411278.477,422321.3159,40,9,0.1863506852
2019-05-24,industry_diffusion_20,9370646.952,422321.3159,40,9,0.1854941481
2019-05-27,industry_diffusion_20,9575142.878,422321.3159,40,9,0.1850881553
2019-05-28,industry_diffusion_20,9715792.379,422321.3159,40,9,0.185860897
2019-05-29,industry_diffusion_20,9772423.402,422321.3159,40,9,0.1853488649
2019-05-30,industry_diffusion_20,9869181.751,297313.0814,40,6,0.2309719996
2019-05-31,industry_diffusion_20,9851829.203,297313.0814,40,6,0.2304501622
2018-07-10,low_idiosyncratic_volatility_20,10006973.84,7500000,10,9,0.1197313107
2018-07-11,low_idiosyncratic_volatility_20,9943745.517,7500000,10,9,0.1194248774
2018-07-12,low_idiosyncratic_volatility_20,10009075.59,7500000,10,9,0.1197975772
2018-07-13,low_idiosyncratic_volatility_20,10009126.63,7500000,10,9,0.1196116827
2018-07-16,low_idiosyncratic_volatility_20,10022943.04,7500000,10,9,0.1191837731
2018-07-17,low_idiosyncratic_volatility_20,10046049.4,4993070.556,20,13,0.098814286
2018-07-18,low_idiosyncratic_volatility_20,10016439.21,4993070.556,20,13,0.09868090265
2018-07-19,low_idiosyncratic_volatility_20,9991739.329,4993070.556,20,13,0.09868677348
2018-07-20,low_idiosyncratic_volatility_20,10060173.9,4993070.556,20,13,0.09900629364
2018-07-23,low_idiosyncratic_volatility_20,10149032.02,4993070.556,20,13,0.09862358494
2018-07-24,low_idiosyncratic_volatility_20,10318195.97,2456309.448,30,15,0.101802854
2018-07-25,low_idiosyncratic_volatility_20,10262251.29,2456309.448,30,15,0.1012219407
2018-07-26,low_idiosyncratic_volatility_20,10268893.93,2456309.448,30,15,0.1011304596
2018-07-27,low_idiosyncratic_volatility_20,10229074.42,2456309.448,30,15,0.1006307886
2018-07-30,low_idiosyncratic_volatility_20,10180266.97,2456309.448,30,15,0.1002053322
2018-07-31,low_idiosyncratic_volatility_20,10191738.15,-2.037268132e-10,40,16,0.1138298616
2018-08-01,low_idiosyncratic_volatility_20,10039897.72,-2.037268132e-10,40,16,0.1132041104
2018-08-02,low_idiosyncratic_volatility_20,9753692.923,-2.037268132e-10,40,16,0.1136760805
2018-08-03,low_idiosyncratic_volatility_20,9684537.305,-2.037268132e-10,40,16,0.11391424
2018-08-06,low_idiosyncratic_volatility_20,9543557.828,-2.037268132e-10,40,16,0.1137434631
2018-08-07,low_idiosyncratic_volatility_20,9781076.282,6041.88346,40,16,0.1416035726
2018-08-08,low_idiosyncratic_volatility_20,9674194.868,6041.88346,40,16,0.1412743062
2018-08-09,low_idiosyncratic_volatility_20,9820723.722,6041.88346,40,16,0.141421903
2018-08-10,low_idiosyncratic_volatility_20,9831127.292,6041.88346,40,16,0.1415048272
2018-08-13,low_idiosyncratic_volatility_20,9806844.436,6041.88346,40,16,0.1413075938
2018-08-14,low_idiosyncratic_volatility_20,9820896.737,90065.56737,40,13,0.2333771961
2018-08-15,low_idiosyncratic_volatility_20,9651400.35,90065.56737,40,13,0.2341571939
2018-08-16,low_idiosyncratic_volatility_20,9658409.791,90065.56737,40,13,0.2369438511
2018-08-17,low_idiosyncratic_volatility_20,9528483.761,90065.56737,40,13,0.2380930817
2018-08-20,low_idiosyncratic_volatility_20,9625706.2,90065.56737,40,13,0.2399170032
2018-08-21,low_idiosyncratic_volatility_20,9687661.942,78473.00882,40,12,0.2457310078
2018-08-22,low_idiosyncratic_volatility_20,9614344.733,78473.00882,40,12,0.2457059073
2018-08-23,low_idiosyncratic_volatility_20,9663848.52,78473.00882,40,12,0.2466663058
2018-08-24,low_idiosyncratic_volatility_20,9656497.631,78473.00882,40,12,0.2476734395
2018-08-27,low_idiosyncratic_volatility_20,9791193.769,78473.00882,40,12,0.246613157
2018-08-28,low_idiosyncratic_volatility_20,9763255.668,-2.910383046e-11,40,15,0.2025749243
2018-08-29,low_idiosyncratic_volatility_20,9742787.36,-2.910383046e-11,40,15,0.202194659
2018-08-30,low_idiosyncratic_volatility_20,9585382.585,-2.910383046e-11,40,15,0.2014590545
2018-08-31,low_idiosyncratic_volatility_20,9554371.112,-2.910383046e-11,40,15,0.2034524923
2018-09-03,low_idiosyncratic_volatility_20,9532047.116,-2.910383046e-11,40,15,0.2045199677
2018-09-04,low_idiosyncratic_volatility_20,9603644.538,19719.34058,40,15,0.1788765161
2018-09-05,low_idiosyncratic_volatility_20,9500494.301,19719.34058,40,15,0.1789441665
2018-09-06,low_idiosyncratic_volatility_20,9501012.132,19719.34058,40,15,0.1782803626
2018-09-07,low_idiosyncratic_volatility_20,9500886.616,19719.34058,40,15,0.1781103039
2018-09-10,low_idiosyncratic_volatility_20,9304326.688,19719.34058,40,15,0.1772157561
2018-09-11,low_idiosyncratic_volatility_20,9307137.345,60410.88038,40,18,0.09364077229
2018-09-12,low_idiosyncratic_volatility_20,9344787.569,60410.88038,40,18,0.09327030282
2018-09-13,low_idiosyncratic_volatility_20,9422991.276,60410.88038,40,18,0.09363965694
2018-09-14,low_idiosyncratic_volatility_20,9389951.708,60410.88038,40,18,0.09354150649
2018-09-17,low_idiosyncratic_volatility_20,9260094.885,60410.88038,40,18,0.09416677273
2018-09-18,low_idiosyncratic_volatility_20,9408305.295,75343.81284,40,15,0.1018432335
2018-09-19,low_idiosyncratic_volatility_20,9473136.492,75343.81284,40,15,0.1019309975
2018-09-20,low_idiosyncratic_volatility_20,9447903.264,75343.81284,40,15,0.1017876068
2018-09-21,low_idiosyncratic_volatility_20,9617586.302,75343.81284,40,15,0.1021707075
2018-09-25,low_idiosyncratic_volatility_20,9574968.674,75343.81284,40,15,0.1018423926
2018-09-26,low_idiosyncratic_volatility_20,9578231.427,23872.75593,40,13,0.1200799883
2018-09-27,low_idiosyncratic_volatility_20,9492890.965,23872.75593,40,13,0.1198843395
2018-09-28,low_idiosyncratic_volatility_20,9548465.321,23872.75593,40,13,0.1198392989
2018-10-08,low_idiosyncratic_volatility_20,9282352.991,23872.75593,40,13,0.1195001996
2018-10-09,low_idiosyncratic_volatility_20,9324597.596,23872.75593,40,13,0.1197897059
2018-10-10,low_idiosyncratic_volatility_20,9305473.099,4.365574569e-10,40,10,0.1551690789
2018-10-11,low_idiosyncratic_volatility_20,8515882.023,4.365574569e-10,40,10,0.1550767648
2018-10-12,low_idiosyncratic_volatility_20,8380245.397,4.365574569e-10,40,10,0.1547812502
2018-10-15,low_idiosyncratic_volatility_20,8198231.826,4.365574569e-10,40,10,0.1539507535
2018-10-16,low_idiosyncratic_volatility_20,8088062.269,4.365574569e-10,40,10,0.1538170713
2018-10-17,low_idiosyncratic_volatility_20,8190476.877,24286.69788,40,14,0.1231400148
2018-10-18,low_idiosyncratic_volatility_20,7995018.901,24286.69788,40,14,0.1229741301
2018-10-19,low_idiosyncratic_volatility_20,8210577.96,24286.69788,40,14,0.1230515015
2018-10-22,low_idiosyncratic_volatility_20,8716893.432,24286.69788,40,14,0.1253072555
2018-10-23,low_idiosyncratic_volatility_20,8574682.559,24286.69788,40,14,0.126933057
2018-10-24,low_idiosyncratic_volatility_20,8611494.104,22821.22961,40,16,0.09665430092
2018-10-25,low_idiosyncratic_volatility_20,8692928.413,22821.22961,40,16,0.0978749791
2018-10-26,low_idiosyncratic_volatility_20,8659053.97,22821.22961,40,16,0.09699664116
2018-10-29,low_idiosyncratic_volatility_20,8556683.734,22821.22961,40,16,0.09671963785
2018-10-30,low_idiosyncratic_volatility_20,8748119.392,22821.22961,40,16,0.09800661683
2018-10-31,low_idiosyncratic_volatility_20,8798717.954,-2.910383046e-10,40,16,0.0930259368
2018-11-01,low_idiosyncratic_volatility_20,8839972.037,-2.910383046e-10,40,16,0.09293613033
2018-11-02,low_idiosyncratic_volatility_20,9063887.394,-2.910383046e-10,40,16,0.09302836816
2018-11-05,low_idiosyncratic_volatility_20,9087402.857,-2.910383046e-10,40,16,0.09305106831
2018-11-06,low_idiosyncratic_volatility_20,9040645.514,-2.910383046e-10,40,16,0.09272558579
2018-11-07,low_idiosyncratic_volatility_20,8976980.125,15240.50047,40,14,0.112472301
2018-11-08,low_idiosyncratic_volatility_20,8900599.39,15240.50047,40,14,0.1127671106
2018-11-09,low_idiosyncratic_volatility_20,8857712.385,15240.50047,40,14,0.1124553957
2018-11-12,low_idiosyncratic_volatility_20,9139734.236,15240.50047,40,14,0.1126010669
2018-11-13,low_idiosyncratic_volatility_20,9299785.831,15240.50047,40,14,0.1127095924
2018-11-14,low_idiosyncratic_volatility_20,9232863.264,67901.53659,40,14,0.1121575402
2018-11-15,low_idiosyncratic_volatility_20,9385708.349,67901.53659,40,14,0.1121191453
2018-11-16,low_idiosyncratic_volatility_20,9425277.921,67901.53659,40,14,0.1117959977
2018-11-19,low_idiosyncratic_volatility_20,9472402.021,67901.53659,40,14,0.1117517645
2018-11-20,low_idiosyncratic_volatility_20,9329302.83,67901.53659,40,14,0.1114681387
2018-11-21,low_idiosyncratic_volatility_20,9309090.861,27570.2073,40,16,0.1002827927
2018-11-22,low_idiosyncratic_volatility_20,9299575.664,27570.2073,40,16,0.1002113527
2018-11-23,low_idiosyncratic_volatility_20,8963709.986,27570.2073,40,16,0.1000204517
2018-11-26,low_idiosyncratic_volatility_20,8954731.343,27570.2073,40,16,0.09995135633
2018-11-27,low_idiosyncratic_volatility_20,9025495.965,27570.2073,40,16,0.1003217098
2018-11-28,low_idiosyncratic_volatility_20,9127714.583,43812.57141,40,17,0.08605309744
2018-11-29,low_idiosyncratic_volatility_20,8983190.573,43812.57141,40,17,0.08603310111
2018-11-30,low_idiosyncratic_volatility_20,9047918.991,43812.57141,40,17,0.08623758989
2018-12-03,low_idiosyncratic_volatility_20,9283773.684,43812.57141,40,17,0.08600171916
2018-12-04,low_idiosyncratic_volatility_20,9324103.289,43812.57141,40,17,0.08620592458
2018-12-05,low_idiosyncratic_volatility_20,9253439.424,17949.3239,40,18,0.0775432001
2018-12-06,low_idiosyncratic_volatility_20,9113026.281,17949.3239,40,18,0.07760677502
2018-12-07,low_idiosyncratic_volatility_20,9179939.791,17949.3239,40,18,0.07798508196
2018-12-10,low_idiosyncratic_volatility_20,9035628.261,17949.3239,40,18,0.07811736712
2018-12-11,low_idiosyncratic_volatility_20,9062878.047,17949.3239,40,18,0.07809498434
2018-12-12,low_idiosyncratic_volatility_20,9065621.92,3025.655118,40,15,0.08783691035
2018-12-13,low_idiosyncratic_volatility_20,9180721.474,3025.655118,40,15,0.08766730165
2018-12-14,low_idiosyncratic_volatility_20,9023221.071,3025.655118,40,15,0.08733988583
